OBJECTID,NAME,TYPE_,NodeYCoordinate,NodeXCoordinate,NodeWobbeNumber,NodeSymbolName,NodeTemperature,NodeSpecificGravity,NodeHeatContent,NodeCO2,NodeStatus,NodeResultWaterDropout,NodeResultWaterContent,NodeViscosity,NodeResultTemperature,NodeResultSupplyGasSpecificGravity,NodeResultSupplyGasHigherHeatingValue,NodeResultSupplyGasCO2,NodeSuperHeat,NodeSubsystemID,NodeSpecificHeatConstantVolume,NodeSpecificHeatConstantPressure,NodeResultSpecificGravity,NodeProrateNewFlow,NodeProrateFactor,NodeProrateDeltaFlow,NodePrimaryPressure,NodeResultPressure,NodeEstateDesignPointFlow,NodeMolecularWeight,NodeMinimumPressureTime,NodeMinimumPressureOverTime,NodeMaximumPressureTime,NodeMaximumPressureOverTime,NodeMaximumAllowableOperatingPressure,NodeLowerHeatingValue,NodeJTCoefficient,NodeIsentopicTemperatureRiseExponent,NodeIsentopicExponent,NodeResultIsHydrateForming,NodeIntegratedFlow,NodeResultHydrateTemperature,NodeHigherHeatingValue,NodeEstateDesignFullyDiverseFlow,NodeFuel,NodeEnthalpy,NodeEstateDesignDiverseFlow,NodeDewPointTemperature,NodeDewPointCalculationStatus,NodeDensity,NodeResultConstraint,NodeCondensateFlow,NodeCompressibility,NodeResultCO2,NodeAveragePressureOverTime,NodeReferencePressure,NodeReferenceFlow,NodeStatusProrate,NodeProfileTemperatureName,NodeProfilePressureName,NodePressureSegmentName,NodePressureMinusReferencePressurePercentage,NodePressureMinusReferencePressure,NodePressure,NodeBoundaryPressureMin,NodeMinimumPressure,NodeBoundaryPressureMax,NodeMaximumPressure,NodeLongitude,NodeLatitude,NodeIsSecondaryPressureUnits,NodeHasProblem,NodeTraceName,NodeFlowMinusReferenceFlowPercentage,NodeFlowMinusReferenceFlow,NodeElevation,NodeDescription,NodeIsConstraintInterchange,NodeCalibrateTargetPressure,NodeBoundaryActive,NodeAssumeWaterVaporSaturation,NodeBoundaryAllowFlowReversal,NodeActiveState,NodeFlowDescriptionByCategory_Base_Volumetric_,NodeFlowDescriptionByCategory_Base_Thermal_,NodeFlowDescriptionByCategory_Q3_Pending_NB___Interruptible_,NodeFlowDescriptionByCategory_Q3_Pending_NB___Firm_,NodeFlowDescriptionByCategory_Q3_Interruptibles_,NodeFlowDescriptionByCategory_Q3_Completed_New_Business_,NodeFlowDescriptionByCategory_Q1_Pending_NB___Interruptible_,NodeFlowDescriptionByCategory_Q1_Pending_NB___Firm_,NodeFlowDescriptionByCategory_Q1_Interruptibles_,NodeFlowDescriptionByCategory_Q1_Completed_New_Business_,NodeFlowProfileNameByCategory_Base_Volumetric_,NodeFlowProfileNameByCategory_Base_Thermal_,NodeFlowProfileNameByCategory_Q3_Pending_NB___Interruptible_,NodeFlowProfileNameByCategory_Q3_Pending_NB___Firm_,NodeFlowProfileNameByCategory_Q3_Interruptibles_,NodeFlowProfileNameByCategory_Q3_Completed_New_Business_,NodeFlowProfileNameByCategory_Q1_Pending_NB___Interruptible_,NodeFlowProfileNameByCategory_Q1_Pending_NB___Firm_,NodeFlowProfileNameByCategory_Q1_Interruptibles_,NodeFlowProfileNameByCategory_Q1_Completed_New_Business_,NodeFlowTypeByCategory_Base_Volumetric_,NodeFlowTypeByCategory_Base_Thermal_,NodeFlowTypeByCategory_Q3_Pending_NB___Interruptible_,NodeFlowTypeByCategory_Q3_Pending_NB___Firm_,NodeFlowTypeByCategory_Q3_Interruptibles_,NodeFlowTypeByCategory_Q3_Completed_New_Business_,NodeFlowTypeByCategory_Q1_Pending_NB___Interruptible_,NodeFlowTypeByCategory_Q1_Pending_NB___Firm_,NodeFlowTypeByCategory_Q1_Interruptibles_,NodeFlowTypeByCategory_Q1_Completed_New_Business_,NodeFlowByCategory_Base_Volumetric_,NodeFlowByCategory_Base_Thermal_,NodeFlowByCategory_Q3_Pending_NB___Interruptible_,NodeFlowByCategory_Q3_Pending_NB___Firm_,NodeFlowByCategory_Q3_Interruptibles_,NodeFlowByCategory_Q3_Completed_New_Business_,NodeFlowByCategory_Q1_Pending_NB___Interruptible_,NodeFlowByCategory_Q1_Pending_NB___Firm_,NodeFlowByCategory_Q1_Interruptibles_,NodeFlowByCategory_Q1_Completed_New_Business_,NodeResultFlow,NodeThermalFlow,NodeComponentPercentByGasName_CO2_,NodeComponentPercentByGasName_N2_,NodeComponentPercentByGasName_C1_,NodeComponentPercentByGasName_C2_,NodeComponentPercentByGasName_C3_,NodeComponentPercentByGasName_C4I_,NodeComponentPercentByGasName_C4N_,NodeComponentPercentByGasName_C5I_,NodeComponentPercentByGasName_C5N_,NodeComponentPercentByGasName_C6N_,NodeComponentPercentByGasName_C7N_,NodeComponentPercentByGasName_C8N_
4204,2FBC2324,Nodes,1117864.25,1671200.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.940452,6.940452,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047014,UNDEFINED,0,0.997569,0,,,,,,,,,,6.940452,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4205,2FBC2328,Nodes,1117865.62,1671208.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.945238,6.945238,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047015,UNDEFINED,0,0.997569,0,,,,,,,,,,6.945238,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4206,2FBC2329,Nodes,1117875.62,1671264.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.950884,6.950884,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047015,UNDEFINED,0,0.997569,0,,,,,,,,,,6.950884,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4207,2FBC232C,Nodes,1117883.5,1671307.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.950506,6.950506,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047015,UNDEFINED,0,0.997569,0,,,,,,,,,,6.950506,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4326,2FBF3D1D,Nodes,1118452.75,1671175.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.908727,6.908727,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.04701,UNDEFINED,0,0.997569,0,,,,,,,,,,6.908727,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4333,2FBB3A9D,Nodes,1118331.87,1671653.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.973624,6.973624,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047018,UNDEFINED,0,0.997569,0,,,,,,,,,,6.973624,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4334,0BEC4FC0,Nodes,1118242.25,1671631.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.972553,6.972553,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047018,UNDEFINED,0,0.997569,0,,,,,,,,,,6.972553,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4335,0BEC4FA3,Nodes,1117972.37,1671561.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.969336,6.969336,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047017,SETFLOW,0,0.997569,0,,,,,,,,,,6.969336,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.085121,,,,,,,,,,-0.085121,-0.002042,,,,,,,,,,,,
4336,2FBB3A99,Nodes,1117978.12,1671562.37,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.969371,6.969371,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047017,UNDEFINED,0,0.997569,0,,,,,,,,,,6.969371,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4337,2FBB3A95,Nodes,1117960.12,1671557.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.966513,6.966513,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047017,UNDEFINED,0,0.997569,0,,,,,,,,,,6.966513,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4363,0BEC50C2,Nodes,1119129.368,1671554.971,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515377,0.579999,,,,7.99628,7.99628,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047134,SETFLOW,0,0.997563,0,,,,,,,,,,7.99628,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.088137,,,,,,,,,,-0.088137,-0.002115,,,,,,,,,,,,
4653,Q3No47,Nodes,1119167.284,1671565.278,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515377,0.579999,,,,8.022914,8.022914,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047137,UNDEFINED,0,0.997562,0,,,,,,,,,,8.022914,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4654,Q3No49,Nodes,1119129.864,1671552.536,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515377,0.579999,,,,7.995729,7.995729,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047134,UNDEFINED,0,0.997563,0,,,,,,,,,,7.995729,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4655,Q3No51,Nodes,1119083.517,1671855.144,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.933482,7.933482,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047127,UNDEFINED,0,0.997563,0,,,,,,,,,,7.933482,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4656,Q3No52,Nodes,1119047.983,1671867.315,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.932954,7.932954,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047127,UNDEFINED,0,0.997563,0,,,,,,,,,,7.932954,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4657,Q3No54,Nodes,1118998.642,1672071.135,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.930729,7.930729,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047127,UNDEFINED,0,0.997563,0,,,,,,,,,,7.930729,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4658,Q3No55,Nodes,1118997.983,1672073.009,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.930729,7.930729,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047127,UNDEFINED,0,0.997563,0,,,,,,,,,,7.930729,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4659,Q3No56,Nodes,1118996.164,1672080.578,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.930729,7.930729,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047127,UNDEFINED,0,0.997563,0,,,,,,,,,,7.930729,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4716,Q3No335,Nodes,1119404.623,1671958.69,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.959852,7.959852,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,UNDEFINED,0,0.997563,0,,,,,,,,,,7.959852,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
